#key	synopsis
3-D Tetris (USA)	3D Tetris is a 3D Tetris game on Virtual Boy with 3 modes. The first contains five layers of Tetris blocks. Each time you complete a layer the blocks fall, disappear and you'll be rewarded with points. In the second, you place the blocks around the center of a well, the aim being to make them disappear. In the third mode, a form will be posted before the start of the match. You will have to reproduce that form perfectly.
Bound High (World) (Proto 2)	Bound High is one of the games that could have saved the Virtualboy if the console had been relaunched. The game was postponed several times and finally cancelled due to the lack of success of the console, despite having been completed. Chalvo, the bouncing robot, tracks down alien invaders, who threaten the peace of the inhabitants of Earth, in 3D levels located in space - above Earth or in similar universes.
Dragon Hopper (Japan, USA) (En,Ja) (Switch Online)	Dragon Hopper, also known as D-Hopper, is an action-adventure game developed by Intelligent Systems and published by Nintendo for the Virtual Boy. Players control the young dragon prince Dorin as he embarks on a journey through the land of Faeron rescuing fairies and elemental spirits from enemy captivity in order to free his jailed loved ones and defeat a corrupt prime minister. Dragon Hopper was showcased at various trade shows and previewed in video game magazines. It was completed and planned for release in 1996, but was canceled following the failure of the Virtual Boy. Thirty years later, it was officially released through the Nintendo Classics download service on the 4th of August, 2026 alongside fellow unreleased title Zero Racers.
Galactic Pinball (Japan, USA) (En)	Galactic Pinball is a pinball video game released in 1995 on Virtual Boy. In addition to the high scores, you can choose between four pinball tables. These are named Alien, UFO, Colony and cosmic.
Golf (USA)	Golf is a golf video game released in 1995 on Virtual Boy. Golf comes in a 3D perspective and contains two modes &quot;tournament&quot; and &quot;bear play&quot; as well as 18 holes during the course.
Innsmouth no Yakata (Japan)	Deep within the pitch-black forest of the dead lies a terrible secret, a mansion filled with horrendous monsters called the Innsmouth Mansion! Once someone enters, they will have to escape from each floor before it's too late. However, no matter how many monsters you go through, you won't be able to run from Innsmouth's evil clutches so easily. Will you be able to escape the horrifying monsters of Innsmouth and reach safety? Everything is up to you.
Jack Bros. (USA)	Jack Bros., is an adventure video game released in 1995 on Virtual Boy. Once a year, at Halloween, the door between our country and the fairies opens. All fairy should return to Fairieland 23:00, otherwise, they will be banished forever. You must choose one of three Jack Bros. as your character. Each has its own attributes and weapons and special attacks.
Mario Clash (Japan, USA) (En)	Mario Clash is a game of out platforms on Virtual Boy. The player incarnates Mario. The Clash House Tower was invaded by monsters. This is Mario entrusted to the task of evacuating them. But the tower is difficult to access and Mario is forced to fight in large rooms consist of long platforms, and in the tubing.
Mario's Tennis (Japan, USA) (En)	Mario's Tennis Tennis is a game released in 1995 on Virtual Boy. Seven characters from the Mario universe are present: Mario, Luigi, Toad, Peach, Koopa, Yoshi and Donkey Kong Jr. playing only on one short pipe surrounded by a landscape.
Nester's Funky Bowling (USA)	Nester's Funky Bowling is a bowling game released in 1996 on Virtual Boy. Funky Bowling Nester is a classic bowling simulation. You can choose the mode Bowl game: if you want to play for points, in order to enroll in the high score list, Practical: if you just want to practice once, and the last challenge: if you want to play with predefined tasks.
Niko-chan Battle (Japan) (Proto)	Faceball was going to be one of the games to support the unreleased Virtual Boy GameLink cable. Like the Faceball games on other consoles (like Faceball 2000 on Game Boy and SNES), the Virtual Boy version could be described as an ego shooter with smiley balls. In a maze, which completely misses all unnecessary details and even textures, you have to hunt down and shoot all enemies in a certain time limit, which gets smaller from level to level. A radar in the upper right corner and a map of the maze, which you can be displayed by pressing Start, help you locate your foes.
Panic Bomber (USA)	Bomberman Blasts the Island of Ever Mist! Get ready for explosive puzzler action with Bomberman! Detonate the worlds of Scary Ruins, Sinister Forest, and Desert Desolation. Conquer the Island of Ever Mist and capture the three celestial models of power. Don't panic! Or you might get scorched by greedy Ms. Flashy or the deadly Count Dracu-Doom. Ignite the dreaded Doom Castle with bombastic moves and combustive strategy. Only then can you open the gates to the legendary Golden Statue of Bomberman. It's a puzzling blast!
Red Alarm (USA)	Bursting through incredible dimensions of Virtual space the final mission is clear. Obliterate all enemies and obstacles created by KAOS and terminate this menacing battle system from within. Employing an impressive arsenal of high-tech weapons and evasive maneuvers the Tech-Wing Fighter speeds on. Spinning deaths, spy pods and mosquito mechs appear from everywhere! The fate of humanity will soon be defined. Red Alarm! Red Alarm! Alarm Condition Red!!
SD Gundam - Dimension War (Japan)	Based on the popular mecha anime franchise, SD Gundam Dimension War is a turn-based strategy game where you are place in command of a small task force as you travel across the galaxy aiming to wipe out the opposing units you encounter. Gameplay is split in to two parts - a map screen where you manoeuvre your troops and a close up view for battles.
Space Invaders - Virtual Collection (Japan)	Attention all Earthlings! Relentless alien hordes have been identified near you. Prevent the dangerous Space Invaders from landing on your territory. Use your cannon to defend against waves of descending alien invaders. Don't let them hit the ground or it's all over for you and the Earth! Destroy them and score points!
Space Squash (Japan)	Space Squash is one of those games where the premise is so simple you could write it on the back of a postage stamp and still have room to spare. You guard one end of a tunnel and your opponent guards the other as you both float around smacking a spiked ball between one another. Get it past the opposition to score a point. First to three wins.
Teleroboxer (Japan, USA) (En)	In a savage display of pounding moves and lightning action, robotic boxers from around the globe step into a futuristic ring. Mirroring the movements of the humans in control, each Teleroboxer is capable of surviving defense matches unbearable to mankind. Slug it out to the staggering end to determine the true world champion. Created with specialized Techtronic powers and unique personalities, these responsive machines show no mercy on their way to the brutal top.
V-Tetris (Japan) (En)	V-Tetris is a Japanese-exclusive Tetris game for the Virtual Boy. It is not to be confused with the similar Virtual Boy title 3D Tetris, as the two games are entirely different. V-Tetris, unlike 3D Tetris, is mostly the same as the original Tetris games, the only difference being the cylindrical puzzle mode in which blocks could be placed in a 3-D spiral.
Vertical Force (USA)	The game takes place in &quot;Space Era 210.&quot; The giant computer that takes care of a human colony planet named Odin suddenly malfunctions and decides to send an army of drone starfighters to destroy Earth. These drones emit a signal that renders all Earth starfighters useless. An archaeology team finds an ancient starfighter on the planet Ragnarok that is fortuitously impervious to the drones' signal. It is up to the player to command this starship and destroy all the alien drones.
Virtual Bowling (Japan) (En)	Virtual Bowling is a bowling game released in 1995 on the Virtual Boy. There are three game modes: &quot;standard&quot; mode, where you complete a simple set of 10 frames to get a high score, &quot;Tournament&quot; mode, and &quot;training mode&quot; where you can place the pins freely in any combination before each throw.
Virtual Boy Wario Land (Japan, USA) (En)	Yikes!!! Get ready for a devious treasure hunt with the infamous scheming Wario. Capture the shining gold and vast treasures locked deep inside a hidden cave. But, beware of poison ponds, perilous prisons, endless walls and creepy woods! Make a quick change into Sea Dragon Wario, Eagle Wario or Bull Wario and utilize their mighty strengths. Blow away enemy cave defenders with body attacks and power actions. Succeed in this greedy plot to seize the riches of this underground world and find this key to freedom!
Virtual Fishing (Japan)	Virtual Fishing aims to replicate the fishing experience, pitting you against six opponents as you compete in several competitions. Upon starting the game you are presented with a 3D map screen with five locations on for you to compete at, as well as a training area where you can get used to the controls, which are pretty straightforward.
Virtual Lab (Japan)	Virtual Lab is a puzzle game released in 1995 on Virtual Boy. The game is a cross between Tetris and Pipe Dream. Coins fall from the top of the screen and must be arranged to form completely closed tubes.
Virtual League Baseball (USA)	Hey batta batta swing! You're in the virtual big leagues now. Playing 18 teams from around the world. Throwing fast balls, forkballs, sinkers, sliders and changeups. Swinging for the fence, and laying down bunts. Shagging flies. Snagging drives. And tagging out runners. All in bigger-than-life 3D. With single game, all star and pennant race modes. And catch this: it's the only baseball game good enough to play in the virtual boy ball park. So don't drop the ball. Pick up a starting pitcher. Set your DH. And step up to the plate.
Waterworld (USA)	THE DEACON AWAITS! The Deacon will stop at nothing to control the world's most precious resource... And he's turned his blood-thirsty Smokers loose on the Atoller civilization in a frantic search for Enola - the tattooed girl who holds the secret to Dryland. Only you can smoke the Smokers and deck the Deacon! Waterworld brings your Virtual Boy screaming to life with incredibly smooth and realistic 3D animations, particle effects and texture mapped rendered graphics. So step into this action packed arcade experience today and learn what 3D gaming is all about.
Zero Racers (Japan, USA) (En) (Switch Online)	Shortly after the planned, but never materialized relaunch of the Virtual Boy with games like Bound High and Dragon Hopper, another software highlight was going to follow with Zero Racers. We all know what happened to it, due to disastrous sales, the Virtual Boy died a fast and silent death, and with him possible must-haves like the games mentioned above. A prototype definitely exists, because the game was previewed by Nintendo Power. Zero Racers is a sequel to F-Zero on the Super Nintendo, but differs in one important point from its precessor and all F-Zero games released afterwards. Instead of racing futuristic tracks with not less futuristic racers, in Zero Racers another dimension is being made use of, and this time you take seat in verhicles strongly resembling spaceships, and speed through up- and down-, left- and right-turning tunnels. Still the same is the power gauge, which decreases a bit with every collision, but can be reloaded by flying over an energy track on one edge of the tunnel, mostly near the finishing line. Losing to much energy lets your racer lose speed, and eventually, if you reach the bottom of your energy bar, you end up in an explosion.
