#key	synopsis
Adian no Tsue (Japan)	Adian no Tsue (&quot;Bastone di Adian&quot;) è un gioco educativo di azione e avventura in cui controlli un ragazzo di nome Lucian che si propone di salvare la principessa Patricia da un re demone. Devi navigare tra i livelli sconfiggendo i nemici con il tuo staff e risolvendo problemi di aritmetica per guadagnare campane ed esperienza. Le campane sono la valuta che utilizzerai per acquistare oggetti dal negoziante e sono necessari 600 punti esperienza per aprire la porta al livello successivo o attivare la battaglia del boss in stanze specifiche che dovrai scoprire.
Ai Senshi Nicol (Japan)	Aiuta il coraggioso inventore Nicol a salvare la sua fidanzata Stella rapita da un Demon Bull King del pianeta Dairass in questo gioco d'azione dall'alto. Controlla Nicol attraverso 7 continenti mentre recupera 3 pezzi in ogni livello per la sua invenzione del trasportatore dimensionale che il Re Demone ha rubato e racchiuso in diamanti. Farai esplodere vari servitori ed eviterai terreni insidiosi mentre esplori più piani di ogni continente alla ricerca dei diamanti per riunirti a Stella e sconfiggere il malvagio Re Demone!
Air Fortress (Japan) (Proto) (1986-10-20)	La gente del pianeta Farmel, avendo recentemente acquisito la tecnologia per i viaggi spaziali, ha esplorato avidamente la galassia solo per trovare una mandria di mostruose &quot;Fortezze Aeree&quot; che si muovevano nella loro direzione. Scoprirono rapidamente che le Fortezze si comportavano come locuste interstellari, consumando tutte le risorse e gli esseri viventi sul loro cammino. La Federazione Spaziale ha inviato la sua flotta più potente, che è stata rapidamente eliminata dalle potenti Fortezze. In una mossa finale inviano un singolo guerriero di nome Hal Bailman, dotato di una tuta spaziale schermata, armi potenti e una piccola &quot;nave faro&quot; per infiltrarsi nelle fortezze e distruggerle dall'interno.
Akumajou Dracula (Japan)	La Transilvania ha goduto di un secolo di pace grazie al leggendario eroe, Christopher Belmont, un cacciatore di vampiri che cento anni prima aveva sconfitto il Conte Dracula con una frusta sacra chiamata Vampire Killer. Mentre la celebrazione della Pasqua si svolgeva con un grande carnevale, uomini malvagi si radunarono in un monastero ai margini del villaggio e celebrarono una messa nera per resuscitare il conte Dracula. Gli uomini riuscirono a riportare indietro il loro padrone. Un fulmine ha avvolto il monastero dove si svolgeva il rito, segnalando la resurrezione del conte Dracula. Quando il Conte tornò, il suo castello, caduto cento anni prima, riapparve in Transilvania e le sue legioni di fedeli servitori si riformarono.
Akuu Senki Raijin (Japan) (Disk Writer)	Nell'anno 2734, la forma di vita meccanica Garemu attaccò improvvisamente cinque punti di trasmissione di navigazione iperspaziale, &quot;FIELD&quot;. Per prevenire l'invasione di Garem, l'alleanza della Via Lattea ha deciso di inviare l'arma mobile Raijin, che devi pilotare. Come il precedente Thexder semi-classico di Square, il giocatore può scegliere di cambiare tra le due modalità della propria imbarcazione in determinati punti durante ogni livello. Dopo aver toccato terra come mecha, il giocatore è occasionalmente in grado di trovare altre direzioni per continuare a esplorare come un'astronave, presentando sia sezioni di sparatutto a scorrimento verticale che a scorrimento laterale. Ci sono tre elementi che devi trovare prima di completare un livello; una stella, un globo, un computer e una bomba. Dopo aver raccolto tutti questi, attiverà la battaglia del boss la prossima volta che proverai ad andare nell'area del boss.
Aliens - Alien 2 (Japan) (Proto) (1986-12-15)	Basato sul film Aliens, questo prototipo incompiuto di Square sarebbe stato un porting del gioco MSX che è stato rilasciato. Controllerai Ripley mentre attraversa livelli labirintici a scorrimento laterale combattendo contro le orde aliene. Lungo la strada puoi raccogliere varie armi per semplificarti la vita e un potenziamento che consente a Ripley di fare una capriola aiutandoti con i goffi controlli di salto del gioco.
All Night Nippon Super Mario Bros. (Japan) (En) (Promo)	All Night Nippon - Super Mario Bros. è stato un oggetto promozionale distribuito come premio del concorso dal programma radiofonico giapponese &quot;All Night Nippon&quot; per celebrare il suo ventesimo anno in onda. Combina i livelli di Super Mario Bros 1 e 2 e cambia anche la grafica degli oggetti e il loro posizionamento, nonché la grafica dei nemici e dei fermi dei funghi per i membri dello spettacolo.
Apple Town Monogatari - Little Computer People (Japan)	Una versione di Little Computer People per la versione Family Computer Disk System di Nintendo, pubblicata in Giappone da DOG (una sussidiaria di Square). Basato sul gioco originale di Activision. A differenza delle versioni precedenti di Little Computer People, il personaggio giocabile è una ragazza che indossa un vestito rosa e un fiocco tra i capelli. Anche le stanze della casa sono in una diversa configurazione, con un balcone esterno all'ultimo piano. Quando si gioca per la prima volta, il nome del personaggio viene scelto a caso da un elenco preprogrammato. Non ci sono condizioni vincenti in questo gioco che fondamentalmente guardi e interagisci con la ragazza in vari modi. Tuttavia, ad Apple Town Story mancano molte delle funzionalità presenti in altre versioni di Little Computer People.
Armana no Kiseki (Japan)	Un magico gioiello rosso noto come Almana viene rubato da un villaggio senza nome. Un ladro scappa con il gioiello e trasforma in pietra l'intero villaggio. Il giocatore assume il ruolo di Kaito, un eroe che assomiglia a Indiana Jones e deve viaggiare attraverso sei livelli cavernosi alla ricerca del gioiello perduto. La principale fonte di trasporto di Kaito è unica. Oltre a camminare e saltare, come la maggior parte dei giochi platform, deve anche usare uno speciale rampino per raggiungere piattaforme troppo alte. Per rendere le cose un po' più difficili, il rampino può essere lanciato solo da una direzione diagonale e non appena sopra.
Aspic - Majaou no Noroi (Japan)	Aspic è il sequel di uno dei primi giochi di Xtalsoft, Lizard. Aspic inizia proprio dove finisce Lizard. Il giocatore ottiene il Libro della Verità, necessario per spezzare la maledizione sulla principessa. Torna dal re solo per scoprire che la principessa è scomparsa. Tre giorni prima, un mago è apparso e ha informato il re che c'era un altro modo per salvare la principessa, così il re ha affidato la vita della principessa al mago. Ora che sei tornato, il re ti supplica di scoprire che fine hanno fatto il mago e la principessa.
Backgammon (Japan)	Backgammon è un semplice simulatore di backgammon che consente a un massimo di due giocatori di competere in partite di backgammon. Il gioco ha un tutorial che spiega come si gioca a backgammon e offre modalità Match Play per giocatore singolo (una tantum) e Tournament (partite multiple). C'è anche la modalità a due giocatori necessaria in cui due giocatori umani si alternano.
Bakutoushi Patton-kun (Japan)	Bakutoushi Patton-Kun è un gioco di combattimento di carri armati dall'alto simile nello stile al gioco di combattimento di Atari. È stato il primo titolo FDS a consentire a quattro giocatori di giocare contemporaneamente. Nel gioco, i giocatori tentano di distruggersi a vicenda i carri armati. Se un carro armato viene distrutto, il conducente del carro armato uscirà dal veicolo e dovrà cercare di rimanere in vita abbastanza a lungo da consentire a un carro armato di sostituzione di paracadutarsi dal cielo. Il gioco continua fino a quando un solo carro armato è l'unico sopravvissuto.
Baseball (Japan)	Una riedizione per Famicom Disk System nel 1986 di Famicom Baseball di Nintendo. Come nel baseball reale, lo scopo del gioco è segnare il maggior numero di punti. Sono supportati fino a due giocatori. Ogni giocatore può scegliere tra una delle sei squadre. Sebbene non vi sia alcuna differenza tra loro oltre al colore uniforme, hanno lo scopo di rappresentare i sei membri della Lega centrale giapponese.
